4.3.2.,Acetazolamide,DB00819
4.3.2.,Adagrasib,DB15568
4.3.2.,Adinazolam,DB00546
4.3.2.,Agmatine,DB08838
4.3.2.,Albendazole,DB00518
4.3.2.,Alclometasone,DB00240
4.3.2.,Aldesleukin,DB00041
4.3.2.,Aldosterone,DB04630
4.3.2.,Alfentanil,DB00802
4.3.2.,Alfuzosin,DB00346
4.3.2.,Aliskiren,DB09026
4.3.2.,Almotriptan,DB00918
4.3.2.,Alogliptin,DB06203
4.3.2.,Alosetron,DB00969
4.3.2.,Alpelisib,DB12015
4.3.2.,Alprazolam,DB00404
4.3.2.,Ambrisentan,DB06403
4.3.2.,Ambroxol,DB06742
4.3.2.,Ambroxol acefyllinate,DB13141
4.3.2.,Amcinonide,DB00288
4.3.2.,Aminoglutethimide,DB00357
4.3.2.,Aminophenazone,DB01424
4.3.2.,Aminophylline,DB01223
4.3.2.,Amiodarone,DB01118
4.3.2.,Amitriptyline,DB00321
4.3.2.,Amlodipine,DB00381
4.3.2.,Amprenavir,DB00701
4.3.2.,Anastrozole,DB01217
4.3.2.,Androstenedione,DB01536
4.3.2.,Antipyrine,DB01435
4.3.2.,Apalutamide,DB11901
4.3.2.,Apixaban,DB06605
4.3.2.,Apomorphine,DB00714
4.3.2.,Apremilast,DB05676
4.3.2.,Aprepitant,DB00673
4.3.2.,Aprobarbital,DB01352
4.3.2.,Aranidipine,DB09229
4.3.2.,Argatroban,DB00278
4.3.2.,Aripiprazole,DB01238
4.3.2.,Aripiprazole lauroxil,DB14185
4.3.2.,Armodafinil,DB06413
4.3.2.,Arsenic trioxide,DB01169
4.3.2.,Artemether,DB06697
4.3.2.,Asciminib,DB12597
4.3.2.,Asenapine,DB06216
4.3.2.,Aspartic Acid-4-Carboxymethyl Ester,DB03522
4.3.2.,Astemizole,DB00637
4.3.2.,Asunaprevir,DB11586
4.3.2.,Atazanavir,DB01072
4.3.2.,Atogepant,DB16098
4.3.2.,Atorvastatin,DB01076
4.3.2.,Atovaquone,DB01117
4.3.2.,Avacopan,DB15011
4.3.2.,Avanafil,DB06237
4.3.2.,Avapritinib,DB15233
4.3.2.,Avasimibe,DB06442
4.3.2.,Axitinib,DB06626
4.3.2.,Azatadine,DB00719
4.3.2.,Azelastine,DB00972
4.3.2.,Azelnidipine,DB09230
4.3.2.,Azimilide,DB04957
4.3.2.,Azithromycin,DB00207
4.3.2.,Balaglitazone,DB12781
4.3.2.,Baloxavir marboxil,DB13997
4.3.2.,Banoxantrone,DB04975
4.3.2.,Barbital,DB01483
4.3.2.,Baricitinib,DB11817
4.3.2.,Barnidipine,DB09227
4.3.2.,Basiliximab,DB00074
4.3.2.,Beclomethasone dipropionate,DB00394
4.3.2.,Bedaquiline,DB08903
4.3.2.,Belinostat,DB05015
4.3.2.,Belumosudil,DB16703
4.3.2.,Belzutifan,DB15463
4.3.2.,Bencyclane,DB13488
4.3.2.,Benidipine,DB09231
4.3.2.,Benzphetamine,DB00865
4.3.2.,Bepridil,DB01244
4.3.2.,Berotralstat,DB15982
4.3.2.,Betamethasone,DB00443
4.3.2.,Betamethasone phosphate,DB14669
4.3.2.,Bexagliflozin,DB12236
4.3.2.,Bexarotene,DB00307
4.3.2.,Bezafibrate,DB01393
4.3.2.,Bicalutamide,DB01128
4.3.2.,Bictegravir,DB11799
4.3.2.,Bifonazole,DB04794
4.3.2.,Bimatoprost,DB00905
4.3.2.,Bioallethrin,DB13746
4.3.2.,Birch bark extract,DB16536
4.3.2.,Bisoprolol,DB00612
4.3.2.,Black cohosh,DB13975
4.3.2.,Blonanserin,DB09223
4.3.2.,Boceprevir,DB08873
4.3.2.,Bortezomib,DB00188
4.3.2.,Bosentan,DB00559
4.3.2.,Bosutinib,DB06616
4.3.2.,Brefeldin A,DB07348
4.3.2.,Brentuximab vedotin,DB08870
4.3.2.,Brexpiprazole,DB09128
4.3.2.,Brigatinib,DB12267
4.3.2.,Brinzolamide,DB01194
4.3.2.,Brivaracetam,DB05541
4.3.2.,Bromocriptine,DB01200
4.3.2.,Brotizolam,DB09017
4.3.2.,Bryostatin 1,DB11752
4.3.2.,Budesonide,DB01222
4.3.2.,Bupivacaine,DB00297
4.3.2.,Buprenorphine,DB00921
4.3.2.,Buspirone,DB00490
4.3.2.,Busulfan,DB01008
4.3.2.,Butyrfentanyl,DB09173
4.3.2.,Butyric Acid,DB03568
4.3.2.,Cabazitaxel,DB06772
4.3.2.,Cabergoline,DB00248
4.3.2.,Cabozantinib,DB08875
4.3.2.,Caffeine,DB00201
4.3.2.,Calanolide A,DB04886
4.3.2.,Calcitriol,DB00136
4.3.2.,Camidanlumab tesirine,DB16411
4.3.2.,Canagliflozin,DB08907
4.3.2.,Candicidin,DB01152
4.3.2.,Cannabidiol,DB09061
4.3.2.,Cannabinol,DB14737
4.3.2.,Capmatinib,DB11791
4.3.2.,Capravirine,DB08502
4.3.2.,Capsaicin,DB06774
4.3.2.,Carbamazepine,DB00564
4.3.2.,Carbomycin,DB11383
4.3.2.,Carboxyamidotriazole,DB11960
4.3.2.,Cariprazine,DB06016
4.3.2.,Caroverine,DB13835
4.3.2.,Carvedilol,DB01136
4.3.2.,Casimersen,DB14984
4.3.2.,Casopitant,DB06634
4.3.2.,Caspofungin,DB00520
4.3.2.,Cefradine,DB01333
4.3.2.,Celecoxib,DB00482
4.3.2.,Cenobamate,DB06119
4.3.2.,Ceritinib,DB09063
4.3.2.,Cerivastatin,DB00439
4.3.2.,Cethromycin,DB06419
4.3.2.,Cevimeline,DB00185
4.3.2.,Chenodeoxycholic acid,DB06777
4.3.2.,Chloramphenicol,DB00446
4.3.2.,Chlordiazepoxide,DB00475
4.3.2.,Chlormadinone,DB13528
4.3.2.,Chloroquine,DB00608
4.3.2.,Chlorphenesin,DB00856
4.3.2.,Chlorpheniramine,DB01114
4.3.2.,Chlorpromazine,DB00477
4.3.2.,Chlorzoxazone,DB00356
4.3.2.,Cholecalciferol,DB00169
4.3.2.,Ciclesonide,DB01410
4.3.2.,Ciglitazone,DB09201
4.3.2.,Cilnidipine,DB09232
4.3.2.,Cilostazol,DB01166
4.3.2.,Cimetidine,DB00501
4.3.2.,Cinacalcet,DB01012
4.3.2.,Cinnarizine,DB00568
4.3.2.,Ciprofloxacin,DB00537
4.3.2.,Cisapride,DB00604
4.3.2.,Citalopram,DB00215
4.3.2.,Clarithromycin,DB01211
4.3.2.,Clascoterone,DB12499
4.3.2.,Clevidipine,DB04920
4.3.2.,Clindamycin,DB01190
4.3.2.,Clobazam,DB00349
4.3.2.,Clobetasol,DB11750
4.3.2.,Clobetasol propionate,DB01013
4.3.2.,Clobetasone,DB13158
4.3.2.,Clocortolone acetate,DB14652
4.3.2.,Clofazimine,DB00845
4.3.2.,Clofibrate,DB00636
4.3.2.,Clomethiazole,DB06470
4.3.2.,Clomipramine,DB01242
4.3.2.,Clonazepam,DB01068
4.3.2.,Clonidine,DB00575
4.3.2.,Clopidogrel,DB00758
4.3.2.,Cloprednol,DB13843
4.3.2.,Clorazepic acid,DB00628
4.3.2.,Clotiazepam,DB01559
4.3.2.,Clotrimazole,DB00257
4.3.2.,Clozapine,DB00363
4.3.2.,Cobicistat,DB09065
4.3.2.,Cobimetinib,DB05239
4.3.2.,Cocaine,DB00907
4.3.2.,Codeine,DB00318
4.3.2.,Colchicine,DB01394
4.3.2.,Coltuximab ravtansine,DB06342
4.3.2.,Conivaptan,DB00872
4.3.2.,Conjugated estrogens,DB00286
4.3.2.,Copanlisib,DB12483
4.3.2.,Copper,DB09130
4.3.2.,Corticosterone,DB04652
4.3.2.,Corticotropin,DB01285
4.3.2.,Cortisone,DB14681
4.3.2.,Cortisone acetate,DB01380
4.3.2.,Cortivazol,DB13003
4.3.2.,Crizotinib,DB08865
4.3.2.,Curcumin,DB11672
4.3.2.,Curcumin sulfate,DB14635
4.3.2.,Cyclandelate,DB04838
4.3.2.,Cyclobenzaprine,DB00924
4.3.2.,Cyclophosphamide,DB00531
4.3.2.,Cyclosporine,DB00091
4.3.2.,Cyproterone acetate,DB04839
4.3.2.,Cytarabine,DB00987
4.3.2.,D-Lactic acid,DB03066
4.3.2.,Dabrafenib,DB08912
4.3.2.,Daclatasvir,DB09102
4.3.2.,Daclizumab,DB00111
4.3.2.,Dacomitinib,DB11963
4.3.2.,Dalfopristin,DB01764
4.3.2.,Danazol,DB01406
4.3.2.,Danoprevir,DB11779
4.3.2.,Dapagliflozin,DB06292
4.3.2.,Dapoxetine,DB04884
4.3.2.,Daprodustat,DB11682
4.3.2.,Dapsone,DB00250
4.3.2.,Daridorexant,DB15031
4.3.2.,Darifenacin,DB00496
4.3.2.,Darodipine,DB09234
4.3.2.,Darolutamide,DB12941
4.3.2.,Darunavir,DB01264
4.3.2.,Dasabuvir,DB09183
4.3.2.,Dasatinib,DB01254
4.3.2.,Daunorubicin,DB00694
4.3.2.,Deferasirox,DB01609
4.3.2.,Deflazacort,DB11921
4.3.2.,Delafloxacin,DB11943
4.3.2.,Delamanid,DB11637
4.3.2.,Delavirdine,DB00705
4.3.2.,Demegestone,DB13857
4.3.2.,Denileukin diftitox,DB00004
4.3.2.,Desipramine,DB01151
4.3.2.,Desogestrel,DB00304
4.3.2.,Desonide,DB01260
4.3.2.,Desoxycorticosterone acetate,DB06780
4.3.2.,Desoxycorticosterone pivalate,DB01134
4.3.2.,Desvenlafaxine,DB06700
4.3.2.,Deutetrabenazine,DB12161
4.3.2.,Dexamethasone,DB01234
4.3.2.,Dexamethasone acetate,DB14649
4.3.2.,Dexamethasone isonicotinate,DB11487
4.3.2.,Dexchlorpheniramine maleate,DB09555
4.3.2.,Dexlansoprazole,DB05351
4.3.2.,Dexloxiglumide,DB04856
4.3.2.,Dexniguldipine,DB14068
4.3.2.,Dextromethorphan,DB00514
4.3.2.,Dextropropoxyphene,DB00647
4.3.2.,Dexverapamil,DB14063
4.3.2.,Diacerein,DB11994
4.3.2.,Diazepam,DB00829
4.3.2.,Diclofenac,DB00586
4.3.2.,Dicloxacillin,DB00485
4.3.2.,Dienogest,DB09123
4.3.2.,Diethylstilbestrol,DB00255
4.3.2.,Difluocortolone,DB09095
4.3.2.,Difluprednate,DB06781
4.3.2.,Digitoxin,DB01396
4.3.2.,Dihydro-alpha-ergocryptine,DB11274
4.3.2.,Dihydrocodeine,DB01551
4.3.2.,Dihydroergocornine,DB11273
4.3.2.,Dihydroergocristine,DB13345
4.3.2.,Dihydroergocryptine,DB13385
4.3.2.,Dihydroergotamine,DB00320
4.3.2.,Diltiazem,DB00343
4.3.2.,Dimethyl sulfoxide,DB01093
4.3.2.,Diosmin,DB08995
4.3.2.,Diphenadione,DB13347
4.3.2.,Dirithromycin,DB00954
4.3.2.,Disopyramide,DB00280
4.3.2.,Disulfiram,DB00822
4.3.2.,Ditiocarb,DB02520
4.3.2.,Docetaxel,DB01248
4.3.2.,Dofetilide,DB00204
4.3.2.,Dolasetron,DB00757
4.3.2.,Dolutegravir,DB08930
4.3.2.,Domperidone,DB01184
4.3.2.,Donepezil,DB00843
4.3.2.,Doramectin,DB11400
4.3.2.,Doravirine,DB12301
4.3.2.,Dotarizine,DB06446
4.3.2.,Dovitinib,DB05928
4.3.2.,Doxazosin,DB00590
4.3.2.,Doxepin,DB01142
4.3.2.,Doxorubicin,DB00997
4.3.2.,Doxycycline,DB00254
4.3.2.,Dronabinol,DB00470
4.3.2.,Dronedarone,DB04855
4.3.2.,Drospirenone,DB01395
4.3.2.,Duloxetine,DB00476
4.3.2.,Duvelisib,DB11952
4.3.2.,Dydrogesterone,DB00378
4.3.2.,Ebastine,DB11742
4.3.2.,Echinacea,DB14240
4.3.2.,Econazole,DB01127
4.3.2.,Edetate calcium disodium anhydrous,DB14598
4.3.2.,Edetate disodium anhydrous,DB14600
4.3.2.,Efavirenz,DB00625
4.3.2.,Efonidipine,DB09235
4.3.2.,Elacestrant,DB06374
4.3.2.,Elagolix,DB11979
4.3.2.,Elbasvir,DB11574
4.3.2.,Eletriptan,DB00216
4.3.2.,Elexacaftor,DB15444
4.3.2.,Eliglustat,DB09039
4.3.2.,Elvitegravir,DB09101
4.3.2.,Emopamil,DB14064
4.3.2.,Enasidenib,DB13874
4.3.2.,Encorafenib,DB11718
4.3.2.,Enfortumab vedotin,DB13007
4.3.2.,Entrectinib,DB11986
4.3.2.,Enzalutamide,DB08899
4.3.2.,Eperisone,DB08992
4.3.2.,Epinastine,DB00751
4.3.2.,Epinephrine,DB00668
4.3.2.,Eplerenone,DB00700
4.3.2.,Epofolate,DB12266
4.3.2.,Epothilone D,DB01873
4.3.2.,Eprinomectin,DB11405
4.3.2.,Equilenin,DB03515
4.3.2.,Equilin,DB02187
4.3.2.,Eravacycline,DB12329
4.3.2.,Erdafitinib,DB12147
4.3.2.,Ergoloid mesylate,DB01049
4.3.2.,Ergometrine,DB01253
4.3.2.,Ergotamine,DB00696
4.3.2.,Erlotinib,DB00530
4.3.2.,Erythromycin,DB00199
4.3.2.,Escitalopram,DB01175
4.3.2.,Esketamine,DB11823
4.3.2.,Eslicarbazepine,DB14575
4.3.2.,Eslicarbazepine acetate,DB09119
4.3.2.,Esomeprazole,DB00736
4.3.2.,Estazolam,DB01215
4.3.2.,Esterified estrogens,DB09381
4.3.2.,Estetrol,DB12235
4.3.2.,Estradiol,DB00783
4.3.2.,Estradiol acetate,DB13952
4.3.2.,Estradiol benzoate,DB13953
4.3.2.,Estradiol cypionate,DB13954
4.3.2.,Estradiol dienanthate,DB13955
4.3.2.,Estradiol valerate,DB13956
4.3.2.,Estramustine,DB01196
4.3.2.,Estrone,DB00655
4.3.2.,Estrone sulfate,DB04574
4.3.2.,Eszopiclone,DB00402
4.3.2.,Ethambutol,DB00330
4.3.2.,Ethanol,DB00898
4.3.2.,Ethinylestradiol,DB00977
4.3.2.,Ethosuximide,DB00593
4.3.2.,Ethyl biscoumacetate,DB08794
4.3.2.,Ethylmorphine,DB01466
4.3.2.,Ethynodiol diacetate,DB00823
4.3.2.,Etizolam,DB09166
4.3.2.,Etonogestrel,DB00294
4.3.2.,Etoposide,DB00773
4.3.2.,Etoricoxib,DB01628
4.3.2.,Etravirine,DB06414
4.3.2.,Etynodiol,DB13866
4.3.2.,Everolimus,DB01590
4.3.2.,Exemestane,DB00990
4.3.2.,Ezetimibe,DB00973
4.3.2.,Fedratinib,DB12500
4.3.2.,Felbamate,DB00949
4.3.2.,Felodipine,DB01023
4.3.2.,Fendiline,DB08980
4.3.2.,Fenfluramine,DB00574
4.3.2.,Fentanyl,DB00813
4.3.2.,Fesoterodine,DB06702
4.3.2.,Fexinidazole,DB12265
4.3.2.,Fidaxomicin,DB08874
4.3.2.,Finasteride,DB01216
4.3.2.,Finerenone,DB16165
4.3.2.,Fish oil,DB13961
4.3.2.,Flibanserin,DB04908
4.3.2.,Flucloxacillin,DB00301
4.3.2.,Fluconazole,DB00196
4.3.2.,Fludrocortisone,DB00687
4.3.2.,Flumethasone,DB00663
4.3.2.,Flunarizine,DB04841
4.3.2.,Flunisolide,DB00180
4.3.2.,Flunitrazepam,DB01544
4.3.2.,Fluocinolone acetonide,DB00591
4.3.2.,Fluocinonide,DB01047
4.3.2.,Fluocortolone,DB08971
4.3.2.,Fluorometholone,DB00324
4.3.2.,Fluoxetine,DB00472
4.3.2.,Fluprednidene,DB08970
4.3.2.,Fluprednidene acetate,DB14634
4.3.2.,Fluprednisolone,DB09378
4.3.2.,Fluprednisolone acetate,DB14637
4.3.2.,Flurandrenolide,DB00846
4.3.2.,Flurazepam,DB00690
4.3.2.,Flurithromycin,DB13338
4.3.2.,Fluspirilene,DB04842
4.3.2.,Flutamide,DB00499
4.3.2.,Fluticasone,DB13867
4.3.2.,Fluticasone furoate,DB08906
4.3.2.,Fluticasone propionate,DB00588
4.3.2.,Fluvastatin,DB01095
4.3.2.,Fluvoxamine,DB00176
4.3.2.,Foretinib,DB12307
4.3.2.,Formestane,DB08905
4.3.2.,Formic acid,DB01942
4.3.2.,Fosamprenavir,DB01319
4.3.2.,Fosaprepitant,DB06717
4.3.2.,Fosnetupitant,DB14019
4.3.2.,Fosphenytoin,DB01320
4.3.2.,Fostamatinib,DB12010
4.3.2.,Fostemsavir,DB11796
4.3.2.,Fulvestrant,DB00947
4.3.2.,Fusidic acid,DB02703
4.3.2.,Futibatinib,DB15149
4.3.2.,GPI-1485,DB05814
4.3.2.,Galantamine,DB00674
4.3.2.,Gallopamil,DB12923
4.3.2.,Ganaxolone,DB05087
4.3.2.,Gefitinib,DB00317
4.3.2.,Gemfibrozil,DB01241
4.3.2.,Genistein,DB01645
4.3.2.,Gestodene,DB06730
4.3.2.,Gestrinone,DB11619
4.3.2.,Gilteritinib,DB12141
4.3.2.,Ginkgo biloba,DB01381
4.3.2.,Glasdegib,DB11978
4.3.2.,Glecaprevir,DB13879
4.3.2.,Glutathione,DB00143
4.3.2.,Glyburide,DB01016
4.3.2.,Glycerol phenylbutyrate,DB08909
4.3.2.,Glycopyrronium,DB00986
4.3.2.,Granisetron,DB00889
4.3.2.,Grapefruit,DB10534
4.3.2.,Grazoprevir,DB11575
4.3.2.,Grepafloxacin,DB00365
4.3.2.,Griseofulvin,DB00400
4.3.2.,Guanfacine,DB01018
4.3.2.,HE3286,DB05212
4.3.2.,Halcinonide,DB06786
4.3.2.,Halofantrine,DB01218
4.3.2.,Halometasone,DB13728
4.3.2.,Haloperidol,DB00502
4.3.2.,Halothane,DB01159
4.3.2.,Hydralazine,DB01275
4.3.2.,Hydrocodone,DB00956
4.3.2.,Hydrocortamate,DB00769
4.3.2.,Hydrocortisone,DB00741
4.3.2.,Hydrocortisone aceponate,DB14538
4.3.2.,Hydrocortisone acetate,DB14539
4.3.2.,Hydrocortisone butyrate,DB14540
4.3.2.,Hydrocortisone cypionate,DB14541
4.3.2.,Hydrocortisone phosphate,DB14542
4.3.2.,Hydrocortisone probutate,DB14543
4.3.2.,Hydrocortisone succinate,DB14545
4.3.2.,Hydrocortisone valerate,DB14544
4.3.2.,Hydroxychloroquine,DB01611
4.3.2.,Hydroxyprogesterone,DB14570
4.3.2.,Hydroxyprogesterone caproate,DB06789
4.3.2.,Hydroxyzine,DB00557
4.3.2.,Ibrexafungerp,DB12471
4.3.2.,Ibrutinib,DB09053
4.3.2.,Ibuprofen,DB01050
4.3.2.,Icotinib,DB11737
4.3.2.,Idelalisib,DB09054
4.3.2.,Ifosfamide,DB01181
4.3.2.,Iloperidone,DB04946
4.3.2.,Imatinib,DB00619
4.3.2.,Imidafenacin,DB09262
4.3.2.,Imipramine,DB00458
4.3.2.,Imiquimod,DB00724
4.3.2.,Indacaterol,DB05039
4.3.2.,Indalpine,DB08953
4.3.2.,Indapamide,DB00808
4.3.2.,Indinavir,DB00224
4.3.2.,Indisulam,DB06370
4.3.2.,Infigratinib,DB11886
4.3.2.,Inolimomab,DB15628
4.3.2.,Ipecac,DB13293
4.3.2.,Irbesartan,DB01029
4.3.2.,Irinotecan,DB00762
4.3.2.,Isavuconazole,DB11633
4.3.2.,Isavuconazonium,DB06636
4.3.2.,Isoniazid,DB00951
4.3.2.,Isotretinoin,DB00982
4.3.2.,Isradipine,DB00270
4.3.2.,Istradefylline,DB11757
4.3.2.,Itraconazole,DB01167
4.3.2.,Ivabradine,DB09083
4.3.2.,Ivacaftor,DB08820
4.3.2.,Ivermectin,DB00602
4.3.2.,Ivosidenib,DB14568
4.3.2.,Ixabepilone,DB04845
4.3.2.,Ixazomib,DB09570
4.3.2.,KOS-1584,DB05903
4.3.2.,Ketamine,DB01221
4.3.2.,Ketazolam,DB01587
4.3.2.,Ketobemidone,DB06738
4.3.2.,Ketoconazole,DB01026
4.3.2.,Kitasamycin,DB09309
4.3.2.,Lacidipine,DB09236
4.3.2.,Lacosamide,DB06218
4.3.2.,Lanreotide,DB06791
4.3.2.,Lansoprazole,DB00448
4.3.2.,Lapatinib,DB01259
4.3.2.,Laquinimod,DB06685
4.3.2.,Larotrectinib,DB14723
4.3.2.,Lefamulin,DB12825
4.3.2.,Lemborexant,DB11951
4.3.2.,Lenacapavir,DB15673
4.3.2.,Lenvatinib,DB09078
4.3.2.,Lercanidipine,DB00528
4.3.2.,Lesinurad,DB11560
4.3.2.,Lestaurtinib,DB06469
4.3.2.,Letermovir,DB12070
4.3.2.,Letrozole,DB01006
4.3.2.,Levacetylmethadol,DB01227
4.3.2.,Levamlodipine,DB09237
4.3.2.,Levobupivacaine,DB01002
4.3.2.,Levocetirizine,DB06282
4.3.2.,Levoketoconazole,DB05667
4.3.2.,Levomenthol,DB00825
4.3.2.,Levomilnacipran,DB08918
4.3.2.,Levonorgestrel,DB00367
4.3.2.,Lidocaine,DB00281
4.3.2.,Lidoflazine,DB13766
4.3.2.,Linagliptin,DB08882
4.3.2.,Linzagolix,DB17083
4.3.2.,Liotrix,DB01583
4.3.2.,Lisuride,DB00589
4.3.2.,Lobeglitazone,DB09198
4.3.2.,Lomerizine,DB14065
4.3.2.,Lomitapide,DB08827
4.3.2.,Lomustine,DB01206
4.3.2.,Lonafarnib,DB06448
4.3.2.,Loncastuximab tesirine,DB16222
4.3.2.,Loperamide,DB00836
4.3.2.,Lopinavir,DB01601
4.3.2.,Loratadine,DB00455
4.3.2.,Lorazepam,DB00186
4.3.2.,Lorcaserin,DB04871
4.3.2.,Lorlatinib,DB12130
4.3.2.,Lorpiprazole,DB09195
4.3.2.,Lorvotuzumab mertansine,DB12089
4.3.2.,Losartan,DB00678
4.3.2.,Loteprednol etabonate,DB14596
4.3.2.,Lovastatin,DB00227
4.3.2.,Loxoprofen,DB09212
4.3.2.,Luliconazole,DB08933
4.3.2.,Lumacaftor,DB09280
4.3.2.,Lumateperone,DB06077
4.3.2.,Lumefantrine,DB06708
4.3.2.,Lurasidone,DB08815
4.3.2.,Lurbinectedin,DB12674
4.3.2.,Lynestrenol,DB12474
4.3.2.,Lysergic acid diethylamide,DB04829
4.3.2.,Macimorelin,DB13074
4.3.2.,Macitentan,DB08932
4.3.2.,Manidipine,DB09238
4.3.2.,Maralixibat,DB16226
4.3.2.,Maraviroc,DB04835
4.3.2.,Maribavir,DB06234
4.3.2.,Mavacamten,DB14921
4.3.2.,Mebendazole,DB00643
4.3.2.,Medical Cannabis,DB14009
4.3.2.,Medrogestone,DB09124
4.3.2.,Medroxyprogesterone acetate,DB00603
4.3.2.,Medrysone,DB00253
4.3.2.,Mefloquine,DB00358
4.3.2.,Megestrol acetate,DB00351
4.3.2.,Melengestrol,DB11529
4.3.2.,Melengestrol acetate,DB14659
4.3.2.,Meloxicam,DB00814
4.3.2.,Menadione,DB00170
4.3.2.,Meperidine,DB00454
4.3.2.,Meprednisone,DB09383
4.3.2.,Mequitazine,DB01071
4.3.2.,Mestranol,DB01357
4.3.2.,Metamizole,DB04817
4.3.2.,Methadone,DB00333
4.3.2.,Methaqualone,DB04833
4.3.2.,Methimazole,DB00763
4.3.2.,Methotrexate,DB00563
4.3.2.,Methoxyflurane,DB01028
4.3.2.,Methylene blue,DB09241
4.3.2.,Methylergometrine,DB00353
4.3.2.,Methylprednisolone,DB00959
4.3.2.,Methylprednisolone hemisuccinate,DB14644
4.3.2.,Methylprednisone,DB12952
4.3.2.,Methyltestosterone,DB06710
4.3.2.,Methysergide,DB00247
4.3.2.,Metoclopramide,DB01233
4.3.2.,Metoprolol,DB00264
4.3.2.,Metronidazole,DB00916
4.3.2.,Metyrapone,DB01011
4.3.2.,Mexazolam,DB15489
4.3.2.,Mexiletine,DB00379
4.3.2.,Mianserin,DB06148
4.3.2.,Mibefradil,DB01388
4.3.2.,Miconazole,DB01110
4.3.2.,Midazolam,DB00683
4.3.2.,Midecamycin,DB13456
4.3.2.,Midostaurin,DB06595
4.3.2.,Mifepristone,DB00834
4.3.2.,Milnacipran,DB04896
4.3.2.,Miocamycin,DB13287
4.3.2.,Mirabegron,DB08893
4.3.2.,Mirodenafil,DB11792
4.3.2.,Mirtazapine,DB00370
4.3.2.,Mirvetuximab soravtansine,DB12489
4.3.2.,Mitapivat,DB16236
4.3.2.,Mitemcinal,DB06587
4.3.2.,Mitotane,DB00648
4.3.2.,Mitoxantrone,DB01204
4.3.2.,Mobocertinib,DB16390
4.3.2.,Modafinil,DB00745
4.3.2.,Mometasone,DB00764
4.3.2.,Mometasone furoate,DB14512
4.3.2.,Montelukast,DB00471
4.3.2.,Morphine,DB00295
4.3.2.,Moxisylyte,DB09205
4.3.2.,Mycophenolate mofetil,DB00688
4.3.2.,Mycophenolic acid,DB01024
4.3.2.,Myristic acid,DB08231
4.3.2.,Myrrh,DB11605
4.3.2.,N-Acetylglucosamine,DB00141
4.3.2.,Nabilone,DB00486
4.3.2.,Nabiximols,DB14011
4.3.2.,Nafcillin,DB00607
4.3.2.,Naftopidil,DB12092
4.3.2.,Naldemedine,DB11691
4.3.2.,Nalmefene,DB06230
4.3.2.,Naloxegol,DB09049
4.3.2.,Naloxone,DB01183
4.3.2.,Nateglinide,DB00731
4.3.2.,Nebivolol,DB04861
4.3.2.,Nefazodone,DB01149
4.3.2.,Nelfinavir,DB00220
4.3.2.,Neratinib,DB11828
4.3.2.,Netoglitazone,DB09199
4.3.2.,Netupitant,DB09048
4.3.2.,Nevirapine,DB00238
4.3.2.,Niacin,DB00627
4.3.2.,Nicardipine,DB00622
4.3.2.,Nicotinamide,DB02701
4.3.2.,Nicotine,DB00184
4.3.2.,Nifedipine,DB01115
4.3.2.,Niguldipine,DB09239
4.3.2.,Nilotinib,DB04868
4.3.2.,Niludipine,DB09240
4.3.2.,Nilvadipine,DB06712
4.3.2.,Nimesulide,DB04743
4.3.2.,Nimodipine,DB00393
4.3.2.,Nintedanib,DB09079
4.3.2.,Nirmatrelvir,DB16691
4.3.2.,Nisoldipine,DB00401
4.3.2.,Nitrazepam,DB01595
4.3.2.,Nitrendipine,DB01054
4.3.2.,Nitric Oxide,DB00435
4.3.2.,Nomegestrol,DB11636
4.3.2.,Nomegestrol acetate,DB13981
4.3.2.,Norelgestromin,DB06713
4.3.2.,Norethindrone enanthate,DB14678
4.3.2.,Norethisterone,DB00717
4.3.2.,Norethynodrel,DB09371
4.3.2.,Norfloxacin,DB01059
4.3.2.,Norgestimate,DB00957
4.3.2.,Norgestrel,DB09389
4.3.2.,Nortriptyline,DB00540
4.3.2.,Noscapine,DB06174
4.3.2.,Nylidrin,DB06152
4.3.2.,Octreotide,DB00104
4.3.2.,Odanacatib,DB06670
4.3.2.,Olanzapine,DB00334
4.3.2.,Olaparib,DB09074
4.3.2.,Oleandomycin,DB11442
4.3.2.,Oliceridine,DB14881
4.3.2.,Olopatadine,DB00768
4.3.2.,Olutasidenib,DB16267
4.3.2.,Omaveloxolone,DB12513
4.3.2.,Omega-3-carboxylic acids,DB09568
4.3.2.,Omeprazole,DB00338
4.3.2.,Ondansetron,DB00904
4.3.2.,Opium,DB11130
4.3.2.,Oritavancin,DB04911
4.3.2.,Orlistat,DB01083
4.3.2.,Orphenadrine,DB01173
4.3.2.,Osilodrostat,DB11837
4.3.2.,Osimertinib,DB09330
4.3.2.,Ospemifene,DB04938
4.3.2.,Otilonium,DB13500
4.3.2.,Oxcarbazepine,DB00776
4.3.2.,Oxetacaine,DB12532
4.3.2.,Oxiconazole,DB00239
4.3.2.,Oxybutynin,DB01062
4.3.2.,Oxycodone,DB00497
4.3.2.,Oxymetholone,DB06412
4.3.2.,Oxymorphone,DB01192
4.3.2.,Ozanimod,DB12612
4.3.2.,P01019,Angiotensinogen
4.3.2.,P01589,Interleukin-2 receptor subunit alpha
4.3.2.,P04584,Gag-Pol polyprotein
4.3.2.,P08684,Cytochrome P450 3A4
4.3.2.,P12823,Genome polyprotein
4.3.2.,P14784,Interleukin-2 receptor subunit beta
4.3.2.,P20815,Cytochrome P450 3A5
